page,impressions,clicks,ctr,position
"https://axion-ia.com/fr",53,16,0.3019,3.47
"https://axion-ia.com/fr/avis",10,2,0.2000,9.00
"https://axion-ia.com/fr/carrieres/ingenieur-ia-implementation",9,2,0.2222,9.11
"https://axion-ia.com/fr/mentions-legales",3,2,0.6667,3.33
"https://axion-ia.com/fr/blog/audit-ia-malakoff-comprendre-optimiser",4,1,0.2500,8.50
"https://axion-ia.com/fr/faq/par-thematique/process",1,1,1.0000,1.00
"https://axion-ia.com/fr/implantations/auvergne-rhone-alpes/villeurbanne",5,1,0.2000,3.80
"https://axion-ia.com/fr/implementation/par-fonction/metier-production",2,1,0.5000,2.00
"https://axion-ia.com/fr/secteurs",15,1,0.0667,3.40
"https://axion-ia.com/blog/formation-ia-creteil",1,0,0.0000,1.00
"https://axion-ia.com/connaissances",3,0,0.0000,4.67
"https://axion-ia.com/equipe/manon",1,0,0.0000,10.00
"https://axion-ia.com/fr/appel",1,0,0.0000,10.00
"https://axion-ia.com/fr/audit/strategique-pme",1,0,0.0000,17.00
"https://axion-ia.com/fr/avis/anne-sophie-r-rh-recrutement-courbevoie-31",1,0,0.0000,6.00
"https://axion-ia.com/fr/avis/arnaud-c-commerce-retail-paris-70",3,0,0.0000,16.00
"https://axion-ia.com/fr/avis/kevin-t-commerce-retail-bourgoin-jallieu-11",1,0,0.0000,3.00
"https://axion-ia.com/fr/blog/3-quick-wins-ia-operationnels-2026",1,0,0.0000,7.00
"https://axion-ia.com/fr/blog/accompagnement-ia-entreprise-grenoble-faq",30,0,0.0000,33.67
"https://axion-ia.com/fr/blog/automatisation-comptable-roi",2,0,0.0000,15.00
"https://axion-ia.com/fr/blog/categorie",1,0,0.0000,7.00
"https://axion-ia.com/fr/blog/categorie/blog-implementations-ia",1,0,0.0000,9.00
"https://axion-ia.com/fr/blog/coach-ia-grenoble-guide-pratique",20,0,0.0000,3.25
"https://axion-ia.com/fr/blog/coaching-ia-dirigeant-grenoble",9,0,0.0000,1.00
"https://axion-ia.com/fr/blog/cours-ia-grenoble-entreprise",7,0,0.0000,43.29
"https://axion-ia.com/fr/blog/cours-ia-grenoble-entreprise-faq",70,0,0.0000,16.17
"https://axion-ia.com/fr/blog/developpement-ia-grenoble-faq",5,0,0.0000,15.00
"https://axion-ia.com/fr/blog/diagnostic-ia-entreprise-grenoble",2,0,0.0000,1.00
"https://axion-ia.com/fr/blog/etude-de-cas-formation-ia-grenoble",19,0,0.0000,34.63
"https://axion-ia.com/fr/blog/formation-ia-creteil",4,0,0.0000,11.50
"https://axion-ia.com/fr/blog/formation-ia-gif-sur-yvette",3,0,0.0000,5.67
"https://axion-ia.com/fr/blog/formation-ia-lyon-pme",1,0,0.0000,1.00
"https://axion-ia.com/fr/blog/formation-intelligence-artificielle-entreprise-grenoble",33,0,0.0000,30.97
"https://axion-ia.com/fr/blog/ia-custom-quand-vraiment",1,0,0.0000,11.00
"https://axion-ia.com/fr/blog/implementation-ia-grenoble-entreprise-faq",18,0,0.0000,34.39
"https://axion-ia.com/fr/blog/integrateur-ia-grenoble-entreprise-faq",65,0,0.0000,25.55
"https://axion-ia.com/fr/carrieres",6,0,0.0000,8.00
"https://axion-ia.com/fr/carrieres/business-developer-ia",4,0,0.0000,9.00
"https://axion-ia.com/fr/centre-aide/preparer-une-intervention",4,0,0.0000,3.25
"https://axion-ia.com/fr/connaissances/kb-fact-roi-ia-024-fr",1,0,0.0000,11.00
"https://axion-ia.com/fr/devenir-commercial-ia",7,0,0.0000,4.00
"https://axion-ia.com/fr/faq/ai-act-2026",1,0,0.0000,6.00
"https://axion-ia.com/fr/faq/chatgpt-vs-claude",3,0,0.0000,7.33
"https://axion-ia.com/fr/faq/choisir-cabinet-ia",11,0,0.0000,32.00
"https://axion-ia.com/fr/faq/eti-grands-comptes",7,0,0.0000,3.57
"https://axion-ia.com/fr/faq/ia-generative-definition",9,0,0.0000,3.22
"https://axion-ia.com/fr/faq/ia-remplace-salaries",4,0,0.0000,6.50
"https://axion-ia.com/fr/faq/ia-restauration-hotellerie",1,0,0.0000,79.00
"https://axion-ia.com/fr/faq/par-thematique/general",13,0,0.0000,26.77
"https://axion-ia.com/fr/faq/par-thematique/pricing",2,0,0.0000,7.00
"https://axion-ia.com/fr/faq/par-thematique/sites-web",1,0,0.0000,5.00
"https://axion-ia.com/fr/faq/qu-est-ce-qu-une-implementation",2,0,0.0000,7.00
"https://axion-ia.com/fr/formations/art-du-prompt",1,0,0.0000,7.00
"https://axion-ia.com/fr/formations/automatisations-decouverte",2,0,0.0000,8.50
"https://axion-ia.com/fr/formations/claude-decouverte",4,0,0.0000,20.25
"https://axion-ia.com/fr/formations/entreprise",1,0,0.0000,7.00
"https://axion-ia.com/fr/formations/ia-au-bureau",1,0,0.0000,13.00
"https://axion-ia.com/fr/formations/ia-commercial",2,0,0.0000,9.50
"https://axion-ia.com/fr/formations/ia-conformite",1,0,0.0000,11.00
"https://axion-ia.com/fr/formations/ia-fondamentaux",4,0,0.0000,5.00
"https://axion-ia.com/fr/formations/ia-marketing-contenus-seo-image-de-marque-7h",1,0,0.0000,11.00
"https://axion-ia.com/fr/formations/ia-pour-l-automatisation",1,0,0.0000,2.00
"https://axion-ia.com/fr/formations/ia-securite",2,0,0.0000,5.50
"https://axion-ia.com/fr/formations/par-ville/strasbourg",1,0,0.0000,13.00
"https://axion-ia.com/fr/formations/tarifs",1,0,0.0000,6.00
"https://axion-ia.com/fr/galerie/axion-ia-audit-ia-paris-pme-startups-grands-comptes-diagnostic",4,0,0.0000,19.75
"https://axion-ia.com/fr/galerie/axion-ia-citation-intelligence-artificielle-valeur-impact-editorial",1,0,0.0000,4.00
"https://axion-ia.com/fr/galerie/axion-ia-formation-1-jour-progresser-sur-mesure-generique-carre",1,0,0.0000,1.00
"https://axion-ia.com/fr/galerie/axion-ia-formation-equipe-ia-40-pourcent-productivite-100-mesure-carre",5,0,0.0000,1.00
"https://axion-ia.com/fr/galerie/axion-ia-hero-ville-metz-consultant-ia-formation-pme",3,0,0.0000,10.67
"https://axion-ia.com/fr/galerie/axion-ia-hero-ville-orleans-consultant-ia-formation-pme",1,0,0.0000,10.00
"https://axion-ia.com/fr/galerie/axion-ia-hero-ville-rennes-consultant-ia-formation-pme",5,0,0.0000,7.20
"https://axion-ia.com/fr/galerie/axion-ia-hero-ville-romans-sur-isere-consultant-ia-pme",2,0,0.0000,8.00
"https://axion-ia.com/fr/galerie/axion-ia-hero-ville-roubaix-consultant-ia-formation-pme",1,0,0.0000,7.00
"https://axion-ia.com/fr/galerie/axion-ia-hero-ville-rouen-consultant-ia-formation-pme",2,0,0.0000,4.00
"https://axion-ia.com/fr/galerie/axion-ia-hero-ville-rueil-malmaison-consultant-ia-pme",2,0,0.0000,8.00
"https://axion-ia.com/fr/galerie/axion-ia-hero-ville-saint-chamond-consultant-ia-pme",10,0,0.0000,6.50
"https://axion-ia.com/fr/galerie/axion-ia-hero-ville-saint-etienne-consultant-ia-formation-pme",6,0,0.0000,30.00
"https://axion-ia.com/fr/galerie/axion-ia-hero-ville-toulon-consultant-ia-formation-pme",3,0,0.0000,71.33
"https://axion-ia.com/fr/galerie/axion-ia-hero-ville-versailles-consultant-ia-formation-pme",5,0,0.0000,7.00
"https://axion-ia.com/fr/galerie/axion-ia-hero-ville-villeurbanne-consultant-ia-formation-pme",3,0,0.0000,6.67
"https://axion-ia.com/fr/galerie/axion-ia-prevision-tresorerie-90-jours-zero-saisie-zero-surprise-banniere",2,0,0.0000,9.00
"https://axion-ia.com/fr/galerie/axion-ia-veille-marches-publics-47000-sources-opportunites-ia-banniere",1,0,0.0000,2.00
"https://axion-ia.com/fr/guides/guide-integration-ia-grenoble",18,0,0.0000,20.22
"https://axion-ia.com/fr/implantations",1,0,0.0000,7.00
"https://axion-ia.com/fr/implantations/auvergne-rhone-alpes",1,0,0.0000,30.00
"https://axion-ia.com/fr/implantations/auvergne-rhone-alpes/annecy",29,0,0.0000,22.66
"https://axion-ia.com/fr/implantations/auvergne-rhone-alpes/clermont-ferrand",9,0,0.0000,13.11
"https://axion-ia.com/fr/implantations/auvergne-rhone-alpes/grenoble",4,0,0.0000,10.75
"https://axion-ia.com/fr/implantations/auvergne-rhone-alpes/lyon",9,0,0.0000,20.89
"https://axion-ia.com/fr/implantations/auvergne-rhone-alpes/romans-sur-isere",1,0,0.0000,16.00
"https://axion-ia.com/fr/implantations/bourgogne-franche-comte",2,0,0.0000,39.00
"https://axion-ia.com/fr/implantations/bretagne/saint-brieuc",10,0,0.0000,16.00
"https://axion-ia.com/fr/implantations/bretagne/vannes",1,0,0.0000,9.00
"https://axion-ia.com/fr/implantations/hauts-de-france/caudry",1,0,0.0000,10.00
"https://axion-ia.com/fr/implantations/hauts-de-france/dunkerque",1,0,0.0000,11.00
"https://axion-ia.com/fr/implantations/ile-de-france/boulogne-billancourt",1,0,0.0000,6.00
"https://axion-ia.com/fr/implantations/ile-de-france/charenton-le-pont",2,0,0.0000,32.00
"https://axion-ia.com/fr/implantations/ile-de-france/guyancourt",1,0,0.0000,3.00
"https://axion-ia.com/fr/implantations/ile-de-france/ris-orangis",2,0,0.0000,6.00
"https://axion-ia.com/fr/implantations/ile-de-france/saint-maur-des-fosses",1,0,0.0000,5.00
"https://axion-ia.com/fr/implantations/ile-de-france/villiers-le-bel",5,0,0.0000,2.40
"https://axion-ia.com/fr/implantations/ile-de-france/yerres",5,0,0.0000,21.20
"https://axion-ia.com/fr/implementation/par-fonction/communication-interne",3,0,0.0000,9.67
"https://axion-ia.com/fr/interventions/coaching-decouverte",9,0,0.0000,24.22
"https://axion-ia.com/fr/interventions/individuel",10,0,0.0000,9.90
"https://axion-ia.com/fr/observatoire-ia",2,0,0.0000,6.00
"https://axion-ia.com/fr/secteurs/btp_immobilier",1,0,0.0000,8.00
"https://axion-ia.com/fr/secteurs/industrie_logistique/audit",1,0,0.0000,7.00
"https://axion-ia.com/fr/secteurs/restauration_hotellerie",1,0,0.0000,1.00
"https://axion-ia.com/fr/sites-web-augmentes",7,0,0.0000,23.57
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/aubagne",1,0,0.0000,26.00
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/begles",1,0,0.0000,9.00
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/fontenay-sous-bois",6,0,0.0000,18.00
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/henin-beaumont",6,0,0.0000,22.67
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/saint-ouen-l-aumone",1,0,0.0000,66.00
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/schiltigheim",1,0,0.0000,4.00
"https://axion-ia.com/fr/sites-web-augmentes/par-ville/sotteville-les-rouen",3,0,0.0000,77.33
"https://axion-ia.com/fr/tarifs",1,0,0.0000,1.00
"https://axion-ia.com/fr/un-a-un",14,0,0.0000,18.86
"https://axion-ia.com/fr/un-a-un/par-ville/brest",1,0,0.0000,6.00
"https://axion-ia.com/fr/un-a-un/par-ville/grenoble",19,0,0.0000,7.47
"https://axion-ia.com/fr/visibilite-entreprise",1,0,0.0000,7.00
"https://axion-ia.com/implantations/bretagne/vannes",17,0,0.0000,52.82
"https://axion-ia.com/implementation/par-ville/nice",3,0,0.0000,55.33
"https://www.axion-ia.com/fr/implantations/ile-de-france/levallois-perret",2,0,0.0000,10.50
