page,impressions,clicks,ctr,position
"https://axion-ia.com/fr",60,6,0.1000,6.25
"https://axion-ia.com/fr/carrieres/data-engineer",24,2,0.0833,24.00
"https://axion-ia.com/fr/actualites/modeles-ia-proprietaires-acces-processus-entreprises",3,1,0.3333,6.33
"https://axion-ia.com/fr/avis",1,1,1.0000,11.00
"https://axion-ia.com/fr/implantations/auvergne-rhone-alpes/voiron",6,1,0.1667,53.33
"https://axion-ia.com/fr/mentions-legales",4,1,0.2500,1.75
"https://axion-ia.com/fr/secteurs/collectivites_public",1,1,1.0000,1.00
"https://axion-ia.com/",5,0,0.0000,12.20
"https://axion-ia.com/carrieres?workMode=remote",22,0,0.0000,4.95
"https://axion-ia.com/en/implementation/by-city/nancy",1,0,0.0000,9.00
"https://axion-ia.com/fr/actualites",1,0,0.0000,1.00
"https://axion-ia.com/fr/actualites/benchmarks-ia-capacites-sous-estimees",1,0,0.0000,4.00
"https://axion-ia.com/fr/actualites/dga-renforcement-communications-spatiales",3,0,0.0000,11.67
"https://axion-ia.com/fr/actualites/optimisation-revision-documentaire-trunk-tools",2,0,0.0000,7.00
"https://axion-ia.com/fr/actualites/project-aion-microsoft-windows-agentique",5,0,0.0000,8.60
"https://axion-ia.com/fr/actualites/robinhood-agents-ia-cryptomonnaies",1,0,0.0000,11.00
"https://axion-ia.com/fr/appel",4,0,0.0000,13.25
"https://axion-ia.com/fr/audit",1,0,0.0000,17.00
"https://axion-ia.com/fr/audit/par-ville/clermont-ferrand",2,0,0.0000,4.00
"https://axion-ia.com/fr/audit/par-ville/grenoble",2,0,0.0000,30.50
"https://axion-ia.com/fr/audit/par-ville/lyon",9,0,0.0000,15.22
"https://axion-ia.com/fr/audit/par-ville/mulhouse",1,0,0.0000,29.00
"https://axion-ia.com/fr/audit/par-ville/nimes",10,0,0.0000,24.20
"https://axion-ia.com/fr/audit/par-ville/perpignan",1,0,0.0000,6.00
"https://axion-ia.com/fr/audit/par-ville/saint-denis",4,0,0.0000,58.75
"https://axion-ia.com/fr/avis/secteur/artisanat_services",1,0,0.0000,11.00
"https://axion-ia.com/fr/avis/secteur/btp_immobilier",2,0,0.0000,28.00
"https://axion-ia.com/fr/avis/secteur/collectivites_public",2,0,0.0000,24.00
"https://axion-ia.com/fr/avis/secteur/industrie_logistique",5,0,0.0000,14.40
"https://axion-ia.com/fr/avis/ville/annecy",1,0,0.0000,8.00
"https://axion-ia.com/fr/blog/accompagnement-ia-entreprise-grenoble-faq",14,0,0.0000,31.71
"https://axion-ia.com/fr/blog/audit-ia-malakoff-comprendre-optimiser",1,0,0.0000,7.00
