page,impressions,clicks,ctr,position
"https://axion-ia.com/fr",10,2,0.2000,5.80
"https://axion-ia.com/fr/galerie/axion-ia-equipe-1to1-tous-profils-manager-rh-marketing-ops-photo-banniere",2,1,0.5000,9.50
"https://axion-ia.com/fr/galerie/axion-ia-formation-ia-vous-gagnez-concretement-5-benefices-banniere",5,1,0.2000,5.00
"https://axion-ia.com/fr/centre-aide",1,0,0.0000,4.00
"https://axion-ia.com/fr/contact",2,0,0.0000,5.00
"https://axion-ia.com/fr/faq/accompagnement-post-implementation",1,0,0.0000,8.00
"https://axion-ia.com/fr/faq/choisir-cabinet-ia",4,0,0.0000,44.75
"https://axion-ia.com/fr/faq/qu-est-ce-qu-une-implementation",1,0,0.0000,7.00
"https://axion-ia.com/fr/galerie/axion-ia-formation-ia-1-jour-sur-mesure-generique-reserver-carre",1,0,0.0000,3.00
"https://axion-ia.com/fr/galerie/axion-ia-graphique-ia-maintenant-attendre-explorer-integrer-dominer-infographie",1,0,0.0000,7.00
"https://axion-ia.com/fr/implantations",101,0,0.0000,12.78
"https://axion-ia.com/fr/implantations/auvergne-rhone-alpes",4,0,0.0000,59.00
"https://axion-ia.com/fr/implantations/auvergne-rhone-alpes/grenoble",3,0,0.0000,46.67
"https://axion-ia.com/fr/implantations/auvergne-rhone-alpes/lyon",1,0,0.0000,8.00
"https://axion-ia.com/fr/implantations/auvergne-rhone-alpes/valence",1,0,0.0000,7.00
"https://axion-ia.com/fr/implantations/bretagne/vannes",1,0,0.0000,19.00
"https://axion-ia.com/fr/implantations/corse/ajaccio",1,0,0.0000,3.00
"https://axion-ia.com/fr/implantations/hauts-de-france/armentieres",2,0,0.0000,2.50
"https://axion-ia.com/fr/implantations/normandie/evreux",1,0,0.0000,20.00
"https://axion-ia.com/fr/implementation/par-fonction/communication-interne",3,0,0.0000,14.33
"https://axion-ia.com/fr/implementation/par-ville/rennes",2,0,0.0000,9.50
"https://axion-ia.com/fr/interventions/claude-implementation-individuel",2,0,0.0000,8.00
"https://axion-ia.com/fr/stack-ia/v0",1,0,0.0000,21.00
"https://axion-ia.com/fr/tarifs",1,0,0.0000,6.00
"https://axion-ia.com/fr/un-a-un/par-ville/grenoble",6,0,0.0000,12.17
"https://www.axion-ia.com/",3,0,0.0000,13.67
"https://www.axion-ia.com/fr/interventions/dirigeants",1,0,0.0000,10.00
