page,impressions,clicks,ctr,position
"https://axion-ia.com/fr",61,2,0.0328,3.20
"https://axion-ia.com/fr/blog/chatbot-ia-grenoble-entreprise",3,1,0.3333,5.67
"https://axion-ia.com/fr/blog/comparatif-integrateurs-ia-grenoble-entreprise",4,1,0.2500,15.75
"https://axion-ia.com/fr/guides/guide-integration-ia-grenoble",9,1,0.1111,10.44
"https://axion-ia.com/fr/implantations/auvergne-rhone-alpes",38,1,0.0263,33.74
"https://axion-ia.com/fr/audit",27,0,0.0000,8.78
"https://axion-ia.com/fr/blog/audit-ia-grenoble-guide",3,0,0.0000,11.67
"https://axion-ia.com/fr/blog/audit-intelligence-artificielle-grenoble-entreprise",2,0,0.0000,5.00
"https://axion-ia.com/fr/blog/categorie",7,0,0.0000,5.71
"https://axion-ia.com/fr/blog/coaching-ia-dirigeants-grenoble",3,0,0.0000,3.67
"https://axion-ia.com/fr/blog/formation-prompt-engineering-grenoble",4,0,0.0000,3.75
"https://axion-ia.com/fr/blog/mentor-ia-dirigeant-grenoble",4,0,0.0000,19.00
"https://axion-ia.com/fr/centre-aide",1,0,0.0000,10.00
"https://axion-ia.com/fr/devenir-commercial-ia",1,0,0.0000,9.00
"https://axion-ia.com/fr/devenir-commercial-ia/candidature",3,0,0.0000,5.67
"https://axion-ia.com/fr/faq/accompagnement-post-implementation",3,0,0.0000,11.33
"https://axion-ia.com/fr/faq/choisir-cabinet-ia",9,0,0.0000,43.67
"https://axion-ia.com/fr/faq/qu-est-ce-qu-une-implementation",1,0,0.0000,19.00
"https://axion-ia.com/fr/galerie/axion-ia-devis-automatise-30-secondes-envoi-gain-temps-banniere",1,0,0.0000,7.00
"https://axion-ia.com/fr/galerie/axion-ia-equipe-1to1-tous-profils-manager-rh-marketing-ops-photo-banniere",16,0,0.0000,7.81
"https://axion-ia.com/fr/galerie/axion-ia-formation-ia-1-jour-sur-mesure-generique-reserver-carre",10,0,0.0000,3.70
"https://axion-ia.com/fr/galerie/axion-ia-graphique-adoption-ia-72-pourcent-2024-mckinsey-dataviz",6,0,0.0000,7.50
"https://axion-ia.com/fr/galerie/axion-ia-graphique-ia-maintenant-attendre-explorer-integrer-dominer-infographie",8,0,0.0000,7.25
"https://axion-ia.com/fr/guides/guide-agence-web-ia-auvergne-rhone-alpes",1,0,0.0000,11.00
"https://axion-ia.com/fr/guides/guide-audit-ia-grenoble",6,0,0.0000,6.33
"https://axion-ia.com/fr/implantations",124,0,0.0000,15.56
"https://axion-ia.com/fr/implantations/auvergne-rhone-alpes/grenoble",42,0,0.0000,25.50
"https://axion-ia.com/fr/implantations/auvergne-rhone-alpes/lyon",17,0,0.0000,14.12
"https://axion-ia.com/fr/implantations/auvergne-rhone-alpes/romans-sur-isere",9,0,0.0000,11.33
"https://axion-ia.com/fr/implantations/auvergne-rhone-alpes/valence",49,0,0.0000,12.31
"https://axion-ia.com/fr/implantations/auvergne-rhone-alpes/vienne",11,0,0.0000,11.36
"https://axion-ia.com/fr/implantations/bretagne/vannes",6,0,0.0000,21.83
"https://axion-ia.com/fr/implantations/guadeloupe",1,0,0.0000,9.00
"https://axion-ia.com/fr/implantations/hauts-de-france/compiegne",2,0,0.0000,3.00
"https://axion-ia.com/fr/implantations/ile-de-france/saint-maur-des-fosses",4,0,0.0000,6.75
"https://axion-ia.com/fr/implantations/ile-de-france/yerres",4,0,0.0000,15.75
"https://axion-ia.com/fr/implementation",1,0,0.0000,9.00
"https://axion-ia.com/fr/implementation/par-fonction/communication-interne",5,0,0.0000,14.00
"https://axion-ia.com/fr/methodologie",2,0,0.0000,2.00
"https://axion-ia.com/fr/sites-web-augmentes",1,0,0.0000,16.00
"https://axion-ia.com/fr/stack-ia/v0",1,0,0.0000,9.00
"https://axion-ia.com/fr/un-a-un/par-ville/grenoble",18,0,0.0000,11.06
"https://www.axion-ia.com/",1,0,0.0000,1.00
"https://www.axion-ia.com/fr/conditions-generales",3,0,0.0000,17.67
"https://www.axion-ia.com/fr/guide-ia",1,0,0.0000,6.00
"https://www.axion-ia.com/fr/interventions/dirigeants",3,0,0.0000,11.33
"https://www.axion-ia.com/politique-confidentialite",4,0,0.0000,11.00
